text	label1	label2	label
@Trinchen312 @bine1007 @Grace30714933 @_Migraene_ @CoYoSilver @ph_phanuel @RalfTHeuer @Venum27004632 @chris_98763 @ChisNoria @assassina36 @wellejena @Bibby182 @Iamcovar @AufgewachteWelt @EngelGert @Lukas64F @Ron1872 @Ungebeten1 @PTroll3 @_Apuleius @LouisPeterle @machata9 @Ich_hake_nach @n59_puppche @KoyamaMichi @Cherylli18 @BoteDesUnrechts @ASiegwart @freitweeter @OdmantSuperstar @Lanyihunter1 @smuelle26677552 @MaXanonymous @Johannes135 @FredKrger2 @Connybub @heidi1274 @pseudros @Strandvogt3 @MadameSchwarzi @Hausfrau4ever @Robert19594 @Invictu53409591 @Vigilant__A @estathor @Metalwilli @willplaat @2018Wahrheit Nein. Geht so nicht in einem großen Thread. Musst Dich da mehr zügeln. |LBR| Das ist dann zwischen euch beiden. |LBR| Bitte ausserhalb.	OTHER	OTHER	0
@AndreasKemper Also sind die meisten AfD-Rassisten selbst den christlichen Hasspredigern auf den Leim gegangen, die sie über die Gefahren der islamischen Hasspredigern aufgeklärt haben!<U+0001F914><U+0001F644><U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923>	OFFENSE	INSULT	1
MEIN GOTT ! WAS HAT DIE SED-TRULLA MIT HILFE VON LINKEN U-BOOTEN AUS DEUTSCHLAND GEMACHT !?!? DAS DAS DAS DURFTE !!	OFFENSE	ABUSE	1
@Joerg_Meuthen Nun die Corporate Media rangiert für mich auf dem Level einer zertretenen Kakalake oder drunter, ich halte mich deshalb zurück .	OFFENSE	ABUSE	1
@RegSprecher Merkel will Deutschland vernichten und wir labern über Klimawandel!	OTHER	OTHER	0
@lawyerberlin @AfD_HD Die werden doch wieder von der Anarchistenfreunliche Justiz freigelassen.	OFFENSE	ABUSE	1
@DoroBaer Twitter ist nicht so Ihre Kernkompetenz Fr. Baer	OTHER	OTHER	0
@__Loewenherz__ @IBDeutschland Wir teilen das gerade wie die Weltmeister. Danke an alle die es teilen.. Wir müssen ein Zeichen gegen das vergessen setzen.	OTHER	OTHER	0
"@Schnubb36 @3rd_stone_f_sun @Schockadin @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Die Geschichte mit dem Sündenfall hatten wir bspw. diskutiert. Ihr habt euch dann einfach Dinge ausgedacht, die nachweislich NICHT in der Geschichte stehen, um dagegen zu ""argumentieren"". Oder habt eben wieder besondere Interpretationsmethoden angewandt."	OTHER	OTHER	0
Ich habe gerade den Film Heat nach VHS (!), DVD, Bluray auch in iTunes gekauft. Tja <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
@lec457: @agm_alain @NoHerrman @Joemino Merkel hat mehr Rückgrat als ihr ganzen Spakkos zusammen |LBR| Der Bolschewiki jammert!	OTHER	OTHER	0
Wie kann man Merkel anzeigen ,wegen Rechtsbruch???	OTHER	OTHER	0
Und Heimatschutz natürlich. Keine Einwanderer , ob Tier oder Mensch.Die Schäden sieht man in der Natur.	OFFENSE	ABUSE	1
Schwarzer Tag für #Türkei+Demokratie. Jetzt sofort Konsequenzen: EU-Beitrittsverhandlungen beenden, BuWehr abziehen, Rüstungsexporte stoppen	OTHER	OTHER	0
Ich hab auf Instagram in meiner “Close Friends” Liste genau 0 Personen.	OTHER	OTHER	0
so etwas kommt davon wenn man einen ahnungslosen #Alkoholiker zum #Parteivorsitzenden macht @MartinSchulz #SPD	OFFENSE	INSULT	1
@MonikaFries @domradio Als ich noch in der Kirche war, bat ich auch um Hilfe. War alleinerziehend mit Kleinkind,  Schreibaby, selbst krank, traumatisiert, am Ende.  Kinder litten. Niemand half. Machte bei jedem Kirchenverein Aushänge. Niemand rief an. Wäre ich nur eine Kopftuchfrau aus Syrien gewesen..	OFFENSE	INSULT	1
@DuHugonotte @bzberlin @focus_regional Man hört noch nicht einmal einen Judenfurz💨	OFFENSE	ABUSE	1
@TheRiver2010 @Book_Fair Bisher hüllen die sich in ohrenbetäubendes Schweigen und lassen sich lieber von Nazis vorführen. <U+0001F92E>	OTHER	OTHER	0
@nopgy @cebu_11 Lest mal die neue COMPACT, da gibt es einen ausgiebigen und interessanten Bericht über die Kahane und ihre Stiftung!	OTHER	OTHER	0
@Daimler_CV @cem_oezdemir @Die_Gruenen Ist das nicht der bekiffte Türke,wohatder denn seinen Teppich gelassen?	OFFENSE	ABUSE	1
Moin zusammen <U+0001F44B><U+0001F44B><U+0001F44B> |LBR| Freitag! Es geht mir von Tag zu Tag in jeglicher Hinsicht immer besser und besser und besser. #MiracleMorning	OTHER	OTHER	0
#BVerfG gibt uns recht: Der Gesetzgeber hat bis zum 31.12.2018 Zeit einen positiven dritten Geschlechtseintrag zu schaffen	OTHER	OTHER	0
@Eaglepowder Das eigentliche Problem ist, dass die Ärzte viel zu gut bezahlt werden. Sie können es sich dadurch leisten, halbtags zu arbeiten und die Versorgung der Versicherten bleibt auf der Strecke.	OTHER	OTHER	0
Er weckt mich alle Morgen... die #ekdsynode beginnt ihren letzten Sitzungstag in Magdeburg. Die Synodale Filitz hält die Andacht zum 9.11.	OTHER	OTHER	0
Ein Sozi ist ein Wühler,ein Schmierer,ein Zersetzer,eine Ausgeburt der Zersetzung!	OFFENSE	ABUSE	1
@info2099 @topdilopp @KrabatKabat Du meinst es sind gerade keine Marionetten da die so tun als hätten sie was zu sagen, nun, und was ist mit den Strippenziehern ?	OTHER	OTHER	0
Der @xXxOPEXOBxXx nervt manchmal in den Streams aber er gehört dennoch zu meinen Lieblingsaffen ☺	OTHER	OTHER	0
@Alice_Weidel Ratte auf den Bauch und Käfig drüber binden	OFFENSE	ABUSE	1
@BenjyR01 @NetReaper Und worin besteht der Zusammenhang zwischen Lebewesen im All und Internet?	OTHER	OTHER	0
@NZZ Für aufarbeiten ist keine Zeit...sie wird die kommenden 4 Jahre entweder nicht durchstehen oder nicht überleben...!	OTHER	OTHER	0
ZDF-Kika präsentiert: „ Leben wie zu Zeiten des Propheten, Teil 1: 60-jähriger Syrer stellt seine siebenjährige Ehefrau vor.“ Die grün-muslimische Pädophilie-Achse lebt.	OFFENSE	ABUSE	1
"Große Sätze, die für immer an ihre Urheber erinnern werden: |LBR| <U+25AB><U+FE0F>M. L. King: ""I have a dream!"" |LBR| <U+25AB><U+FE0F>Marx: ""Das Sein bestimmt das Bewusstsein."" |LBR| <U+25AB><U+FE0F>Gandhi: ""Liebe ist die stärkste Macht der Welt."" |LBR| <U+25AB><U+FE0F>Einstein: ""Gott würfelt nicht."" |LBR| <U+25AB><U+FE0F>Martin #Schulz: ""Macron hat mich angerufen."""	OTHER	OTHER	0
@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @dasstimmvieh @Mohrenpost Ich habe die Afd nicht gewählt. Ich finde es aber gut, dass sie im Bundestag sitzt. Welche Rechte habe ich dadurch riskiert?	OTHER	OTHER	0
@beimwort @martinhoffmann Nun, er kam nach dem Auffliegen des NSU ins Amt, und viel Aufklärung durch das Amt kam danach nicht. <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
@Angie_Merkel ...Na endlich wach ,Frau Bundeskanzlerin,? Der Präsident von Amerika,Mr.Obama Macht sich mehr sorgen um München als sie !!!	OTHER	OTHER	0
In Gedenken an die Opfer des #NSU findet am 06.11.2016, um 13 Uhr eine Demo statt (Karl-Marx-Straße/Werbellinstraße) Bitte kommt zahlreich!	OTHER	OTHER	0
Ausnahmezustand, Massenverhaftungen und Aufhebung der Menschenrechte (für Kurdinnen und Oppositionelle galten die ohnehin nie)	OTHER	OTHER	0
@tobi180 Was ist mit Handball? War da etwas?	OTHER	OTHER	0
@Hartes_Geld Die Deutschen sind absolut überfordert und wehrlos...und feige..!	OTHER	OTHER	0
@Schwulemiker Wir glauben, dass geklärt werden sollte, woran das liegt	OTHER	OTHER	0
@MartinSchulz Durch meine Erfahrung mit der Scheinheilgsten Partei Deutschlands wurde Hass auf dieselbe entwickelt. SPD Politiker sind scheinheilige Hunde	OFFENSE	ABUSE	1
@co_effizient Ich halte niemand für normal, der einer Religion angehört. Aber das ist eine andere Geschichte.	OFFENSE	INSULT	1
@heinzegly Stasi war daran beteiligt - das Kinder-Bordell Jasmin und Club Rose.	OTHER	OTHER	0
In Köln waren Tausende bei Blockaden und haben AfD-Parteitag verzögert. Die AfDler mussten unter starkem Polizeischutz in ihr Hotel. #Antifa	OTHER	OTHER	0
@gaborhalasz1 Ich hoffe die sächsische Exekutive bzw. Justiz ist noch in der Lage diese Frage wahrheitsgemäß zu beantworten- es scheint Rechtsstaatlichkeit ist hier gerade in der Auflösung begriffen	OTHER	OTHER	0
Ĺièbe Freunde, die Parole muss lauten:Freiheit für Deutschland, Freiheit für ein Europa der Vaterländer!	OTHER	OTHER	0
wie strunzdumm die Moderatorin der @AktuelleStunde ist, erkennt man daran dass sie mit Enten spricht und sie selber wieder einmal an ihren fettigen Haaren #WDR	OFFENSE	INSULT	1
Habt Ihr schon gehört? Putin manipuliert auch den Muttertag 😜	OTHER	OTHER	0
@maischberger @DasErste @ardmoma Tja Herr Hollstein.Wer Wind säht erntet Sturm.	OTHER	OTHER	0
Verdammt nochmal, Ihr Italiener. Schließt endlich Eure Häfen für |LBR| ShuttleschiffeWir brauchen keine illegalen Einwanderer.	OFFENSE	PROFANITY	1
@Beatrix_vStorch Typisch,wird verurteilt,dann abgehakt und geht zur Tagesordnung über.Da muss ein Exempel statuiert werden ,dass sich sowas nicht wiederholt!!!!!!	OTHER	OTHER	0
@TeilzeitWinkler Da findet man all die schön sachen aus der guten alten Zeit	OFFENSE	ABUSE	1
Das Leben ist nicht ein Problem, das gelöst, sondern ein Geheimnis, das gelebt werden muss. |LBR| Thomas Merton	OTHER	OTHER	0
Vielleicht sollten wir doch wieder die Wehrpflicht einführen. Für Männer und Frauen. Würde unserer jungen Generation aus Schneeflöckchen und Weicheiern gut tun.	OFFENSE	INSULT	1
@MarioBuchinger @Schneider91Ms @Tevsa @tagesschau Gleichberechtigung der Frau ist bereits lange erreicht. Individuelle Lebensweg sind Teil der Freiheit.	OFFENSE	ABUSE	1
@TheTravel0 @focusonline Da Sie wie ich sehe Jude sind und weiß. Sollten Sie sich eher Gedanken machen über den zunehmenden Antisemitismus aus den Reihen des Islam. Dort spielt nicht einmal die Hautfarbe eine Rolle.	OTHER	OTHER	0
Erstmal nen schönen Jahresrückblick schauen. Irgendjemand vielleicht, ich aber nicht. |LBR| *schaut #DartsWM Finale	OTHER	OTHER	0
Murksel und ihre Unchristen stehen für Konfrontation gegen Russland und einen möglichen Krieg. Und den überleben auch Wahlschafe nicht 😜	OFFENSE	ABUSE	1
@theweirdgerman @tobiwan80 @Dianaownz100 @hhoeppe Ohne die Unterstützung der Wähler, machen CDU, Grüne und FDP das unter sich aus. Und die wollen das nicht, oder interessieren sich nicht dafür.  |LBR| Wer bessere Arbeitsbedingungen will muss SPD wählen. Anders geht es nicht.	OTHER	OTHER	0
Ich frage mich, wann das letzte mal ein Innenminister in NRW so autoritär und rechts wie Reul war.	OTHER	OTHER	0
@HLNbg mir ist die vollkommen egal.	OTHER	OTHER	0
@Ingolstadt_01 In Deutschland würden Gegendemonstranten die Kundgebung stören!..	OTHER	OTHER	0
@InDerSee Hier in Ungarn gibt es keine Beobachter - ist ein freies Land, wo man sagen und schreiben kann, was man denkt .	OTHER	OTHER	0
@HaPeKa01 @Golzheimer ahh, jaja ...stimmt nu auch wieder...dankebitte!^^	OTHER	OTHER	0
Wisst ihr was hier gerade Passiert ???? NWO!!! kommt wie eine Schlange hinterhältig ,aber sicher!!!	OFFENSE	ABUSE	1
@hugresch @saltomentale Jedenfalls versuchen Sie meiner Kritik immer geschickt auszuweichen: Das Grundproblem bleibt, dass Patriotismus bedeutet, sich mit fremden Federn zu schmücken.	OTHER	OTHER	0
Mal sehen, wann der kommunistische Putschist #Maduro endlich das Land verlässt. #venezuela	OFFENSE	ABUSE	1
@ndaktuell Es fehlt nur noch ,dass unsere Kirchen zu Moscheen umgebaut werden	OFFENSE	ABUSE	1
Ich halte Menschen die an Götter glauben für Idioten bzw. für krank. |LBR| Sie können das auch gerne über mich denken weil ich nicht an so einen Humbug glaube. Das ist mir egal.	OFFENSE	INSULT	1
@ultrabreit Ich gehe jetzt hinutner und nehme sie in den Arm, Wenn sie sich wehrt, umarme ich sie umso fester und singe ein Lullaby. Bewährte Methode bei Autisten...	OTHER	OTHER	0
Ehrung in der Staatskanzlei des Landes #Brandenburg: #BStU-Mitarbeiterin Andrea Bahr nimmt heute für Ihre Teile von „Die #Staatssicherheit und @Die_Gruenen“ den Postdoc-Preis 2017 entgegen. Hauptressource der 2016 erschienen Studie waren Dokumente des #StasiUnterlagenArchiv's.	OTHER	OTHER	0
Ich freue mich riesig, dass ich in meinem Wahlkreis (297) mit großem Vorsprung wiedergewählt wurde! Mit Mehrheit in allen Gemeinden! Danke!	OTHER	OTHER	0
@ThomasOppermann Nahles? Vom Regen in die Traufe!	OTHER	OTHER	0
@JaNa_Also Zuständig ist der Bundestag, er hat heute, 14.11.14 weitere Gelder in der Haushaltsbereinigungssitzung bewilligt.	OTHER	OTHER	0
Anträge Andersdenkender werden in den Parlamenten lächerlich gemacht, abgelehnt usw. NUR WEIL MAN SELBST FÜR PROBLEMLÖSUNGEN ZU UNFÄHIG IST!	OTHER	OTHER	0
@RolandTichy Gibt es verlogenere Schweine als in der Politik ??? Auf einmal hat jeder dieser Loser gewonnen. Abgefuckte Hühnerscheisse !!!	OFFENSE	ABUSE	1
@MarleneSchfer1 @blubberette Der Kommentar war hier jetzt unangebracht. |LBR| Warum könnt ihr es nicht ein einziges mal für sich stehen lassen? |LBR| Und nein. Israel betreibt brutales Ethnic Cleansing. Und ist scheinbar der grösste Kriegstreiber des Planeten und nicht das Opfer. Insb auch über die Proxies.	OFFENSE	ABUSE	1
Bei Merz, Kramp-Karrenbauer und Spahn zeigt sich, dass die CDU und mit ihr Konservative allgemein Probleme haben, einen aktuellen Konservatismus zu definieren, ohne auf altbackene reaktionäre Ideen zurückzugreifen. Einer der Gründe, warum AfD &amp; Co Erfolg haben.	OTHER	OTHER	0
@AndyRahim2 @SlinR @cem_oezdemir Wir sind die dritte kraft im lande. Und nach den Wahlen im Osten werden wir sogar Ministerpräsidenten mit der CDU stellen. Und die Europa wahlen werden wir erdrutschartig gewinnen zusammen mit unseren Freunden in Europa. Die SPD wird verschwinden. Das ist die Realität mein Freund	OTHER	OTHER	0
"@BlaBlaJakob ""2030 Klimaneutral"" - welche Maßnahmen leitest Du daraus ab? Wie sieht dann Mobilität zum Beispiel auf dem Land aus?"	OTHER	OTHER	0
@Martin_Sellner @Saerdnaya Warum dürfen die bleiben? Unbegreiflich?💩	OTHER	OTHER	0
@DJanecek @HieronymusEisen hahaha.....verwirrter grüner Milchbubi,kiff mal weniger ,dann funktioniert das Spatzenhirn vielleicht auch wieder ein bisschen<U+0001F923><U+0001F923>Du Dummbatz Du!!	OFFENSE	INSULT	1
@ZeichenTaten @ThomasMichael71 @mountainman1977 Kolonialismus ist keine Entschuldigung mehr für die afrikanische Unterentwicklung.	OFFENSE	ABUSE	1
Merken Religionen eigentlich nicht, dass Gott sie verarscht? |LBR| Ein Stück Wüste als Heiliges Land? |LBR| Welcher normale Mensch würde das von einem Immobilienmakler akzeptieren?	OFFENSE	INSULT	1
@MalteKaufmann @Merkelhunter1 Rücktrittsforderungen werden , gerade wenn sie von uns kommen , garantiert nicht umgesetzt werden. Aber wie sehr der Regierung unsere Gesetze am Allerwertesten vorbei gehen , hat man ja jetzt wieder in Bezug auf die Bürgschaften der Bahnhofsklatscher gesehen. Klar Rechtsbeugung.	OTHER	OTHER	0
Diese Woche im AZ Aachen: |LBR| Di., 27.3., 20:30 Uhr: |LBR| °2h PARTY Filqsa° |LBR| Mi. 28.3., 21 Uhr: |LBR| MoFo &amp; The Sexy Humans und H4CK |LBR| Do., 29.3., 20 Uhr: |LBR| Tides!, Hal Johnson &amp; Snareset	OTHER	OTHER	0
Moin zusammen <U+0001F44B><U+0001F44B><U+0001F44B> |LBR| Es ist arschkalt draußen. Aber mit der Wärme im Herzen und einem starken Willen werden wir auch heute unsere Ziele erreichen. #MiracleMorning	OFFENSE	PROFANITY	1
@SophieFee2 @FAZ_NET ja es sind die kleinen Dinge im Leben ...die den Kohl fett machen …. zum Beispiel das man in einem Roman keinen echten Personen falsche Zitate in den Mund legt !^^	OTHER	OTHER	0
@ZDFheute @morgenmagazin Der #Antisemitismus hat nicht mit der Befreiung von #Auschwitz &amp; dem Sieg über #Deutschland aufgehört zu existieren! Selbst nach 1945 existiert #Judenhass unter Deutschen weiter (#AfD &amp; Co.). Antisemitische #Muslime sind jedoch ein weiteres trauriges Kapitel für uns #Juden hier.	OTHER	OTHER	0
@jochen_rohrberg @ARDde Wer so aussieht der träumt davon , die sollte mal sich mal auf ihren Geisteszustand untersuchen lassen!	OFFENSE	INSULT	1
@ecokidsgermany @weebly Ein leckerer Schwippschwager!	OTHER	OTHER	0
#KölnerTreff ekelhafte Sendung Moderatorin mit Pferdegebiss und #Schwuchtel aus Österreich #WDR	OFFENSE	ABUSE	1
@petpanther0 Was sind die Strafen für Sünder im NT?	OTHER	OTHER	0
@leoknauf @johannesdal Den Islam zu verlassen ist in vielen Ländern illegal &amp; wird oft mit dem Tod bestraft. Stehen sie auch dahinter? Wegen Religionsfreiheit?	OTHER	OTHER	0
Dass ich schon 7 Generationen Telefone seit Twitter verbraucht hab zeigt nur, dass die meisten Weiber hier DRINGEND ERNEUERT WERDEN MÜSSEN!	OFFENSE	ABUSE	1
@LinkeSPD Bei freier Entscheidung jedes Abgeordneten wäre ich mir da nicht so sicher. 🤔	OTHER	OTHER	0
Der Antrag 39 bzgl. Dienstzeitverlängerung von #Geistliche|n wird auf die nächste #Synode 2018 vertagt - #aksynode16	OTHER	OTHER	0
@ainyrockstar Ich bin auch schon so oft von vorne angefangen.	OTHER	OTHER	0
@Naund10 @convalaria1 Deutschland - unser Geld, an alle.	OTHER	OTHER	0
Eines d reichsten Länder der Erde, welches weit über 100 Mill. z Rettung v Banken einsetze, scheitert mit #Jameika weg 80 T. Familienachzug?	OTHER	OTHER	0
@Griniarn Die Maßnahme steht nicht im Koalitionsvertrag - und wir machen klar: Wir machen da nicht mit. Wir müssen die Probleme lösen und nicht die Überbringer der schlechten Nachricht bestrafen oder die Sensoren umbauen...	OTHER	OTHER	0
MERKEL MUß WEG !! UND DAS SCHNELL UND RÜCKSTANDSLOS !! DIESER GRÖßENWAHNSINNIGE ALKOHOLIKER SCHULZ DARF HIER NICHTS ZU SAGEN HABEN, AUßER IN DER GESCHLOSENEN! DAS DARF DOCH ALLES NICHT WAHR SEIN !	OFFENSE	ABUSE	1
@mrtnschn Verstehe ich. Aber ich berichte über TV-Sendungen, die man selber in Mediatheken finden kann oder bringe Infos, die sich schnell per Google finden und vertiefen lassen. Wir müssen die von den Altmedien anerzogene Denkweise ablegen, in einem FAZ-Artikel könne man alles erklären.	OTHER	OTHER	0
@ZDFheute Nennen Sie diese Gewalttäter endlich beim Namen: Es sind NeoNazis und Rassisten in #Chemnitz	OTHER	OTHER	0
Agenda: Wahljahr #AGH Berlin, #Flüchtlinge, soz. Mieten, #Gentrifizierung und Partizipation von Menschen mit Migrationshintergrund	OTHER	OTHER	0
@noggout Bis die Medien ihn zum, wievielten eigentlich, neuen Adolf Hitler hochstilisiert haben?	OTHER	OTHER	0
@unzensuriert @Tinimaus1110 Das muss hier auch ein Ende haben. Unfassbar. Wir finanzieren mit unserer Knete die halbe Welt.	OTHER	OTHER	0
@Anina_Hundekeks @AfD_OF_Land Öhm... ich hab zwar nicht kommentiert, feierte die #Afd aber heut nacht ordentlich ab. Und mit mir die komplette Nachtschicht, der ich das Verhalten der Altparteien natürlich nicht vorenthalten konnte. #Bundestag	OTHER	OTHER	0
hat man bei #hartaberfair diesem strunzdummen Schauspieler eigentlich gesagt dass dort keine Bühne ist	OFFENSE	INSULT	1
@AMLukassek @fxneumann Und wie halten Sie's mit der Silvesterböllerei? #Brotstattboeller	OTHER	OTHER	0
Nun werfe er Ärzten vor,abgelehnten Asylbewerbern zu leichtfertig Atteste auszustellen u. so diese vor Abschiebung zu bewahren. #DeMaiziere	OTHER	OTHER	0
Ich fürchte, in Berlin wird es bald einen Platz zum Gedenken an die Opfer des Sexismus geben. |LBR| Und er wird Sawsan-Chebli-Platz heißen.	OFFENSE	ABUSE	1
@mihaelhadrian Die anderen drei großen westlichen Kirchenväter sind Hieronymus, Augustinus und Gregor der Große. /fxn	OTHER	OTHER	0
@muskeljesus Das hast du aber sowas von recht <U+0001F44D>	OTHER	OTHER	0
Am 20.06. den Rassistenaufmarsch zum Desaster machen. Derzeitiger Ort: Rossmarkt #NoNazis #nowow2006 #StopWoW #Nofragida	OFFENSE	ABUSE	1
@Karl_Lauterbach Mal wieder der Autolobby das Wort reden? Passt zur abgehalfterten #SPD!	OFFENSE	INSULT	1
"Wann hört diese wahnsinnige LINKSGRÜNE Scheiße vonwegen ""Einladung an alle kriminellen Moslems"" der Welt auf ?? Das LINKSGRÜNE ""PACK""(frei nach S.Gabriel) quietscht sofort los wenn Leistungseinschränkung diskutiert wird ??? Was sind das für Verrückte?"	OFFENSE	ABUSE	1
@tagesschau @ConstSchreiber Nein, es ist ein innerislamischer Glaubenskrieg und eben kein klassischer internationaler Konflikt zwischen Staaten im Verteilungskampf um Ressourcen.	OTHER	OTHER	0
